admin0Name_en,admin0Name_ar,admin0Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin2Name_en,admin2Name_ar,admin2Pcode,admin3Name_en,admin3Name_ar,admin3Pcode,admin4Name_en,admin4Name_ar,admin4Pcode,areaName_en,areaName_ar,areaPcode,neibourhoodName_en,neibourhoodName_ar,neibourhoodPcode,neibourhoodRefName_en,neibourhoodRefName_ar,neibourhoodAltName1_en,neibourhoodAltName1_ar,neibourhoodAltName2_en,neibourhoodAltName2_ar,LastUpdateDate,validOn,validTo,neibourhoodPreviuosPcode
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Ash-Shuhada,الشهداء,N0172,Ash-Shuhada,الشهداء - حلب,,,,,2016-09-05,,,new
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Syriac Quarter,حي السريان,N0141,Syrian Quarter,حي السريان,,,,,2016-09-05,,,SY0200112
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Tareq Ben Ziad,طارق بن زياد,N0136,Tareq Ben Ziad,طارق بن زياد,,,,,2016-09-05,,,SY0200111
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Zuhour,الزهور,N0137,Zuhour,الزهور - حلب,,,,,2016-09-05,,,SY0200113
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Ashrafiyeh,الأشرفية,N0128,Ashrafiyeh,الأشرفية,,,,,2016-09-05,,,SY0200116
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Rasafeh,رصافة,N0124,Rasafeh,رصافة,,,,,2016-09-05,,,SY0200117
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Youth Housing,السكن الشبابي,N0119,Youth Housing,السكن الشبابي,,,,,2016-09-05,,,SY0200118
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Alleramoon,الليرمون,N0121,Alleramoon,الليرمون,,,,,2016-09-05,,,SY0200131
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Ash-Sheikh Maqsoud,الشيخ مقصود,N0123,Ash-Sheikh Maqsoud,الشيخ مقصود,,,,,2016-09-05,,,SY0200118
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Sheikh Fares,شيخ فارس,N0132,Sheikh Fares,شيخ فارس,,,,,2016-09-05,,,SY0200095
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Al Gazal,الغزل,N0381,Al Gazal,الغزل,,,,,2016-09-05,,,SY0800024
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Al Watani,المشفى الوطني,N0383,Al Watani,المشفى الوطني,,,,,2016-09-05,,,SY0800025
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Matar Shamali,المطار الشمالي,N0382,Matar Shamali,المطار الشمالي,,,,,2016-09-05,,,SY0800012
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Al Matar Janoubi,المطار الجنوبي,N0388,Al Matar Janoubi,المطار الجنوبي,,,,,2016-09-05,,,SY0800014
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Al Askari,العسكري,N0387,Al Askari,العسكري,,,,,2016-09-05,,,SY0800015
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Al Mal'ab Al Baladi,الملعب البلدي,N0385,Al Malab Al Baladi,الملعب البلدي,,,,,2016-09-05,,,SY0800013
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Al Wasati,الوسطي,N0386,Al Wasati,الوسطي,,,,,2016-09-05,,,SY0800011
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Al Thawra,الثورة,N0390,Al Thawra,الثورة - الحسكة,,,,,2016-09-05,,,SY0800031
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,16 Tashreen ,16 تشرين,N0392,16 Tashreen ,16 تشرين,,,,,2016-09-05,,,SY0800032
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Al Madina Al Riyadia,المدينة الرياضية,N0394,Al Madina Al Riyadia,المدينة الرياضية,,,,,2016-09-05,,,SY0800034
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Al Takadom,التقدم,N0397,Al Takadom,التقدم,,,,,2016-09-05,,,SY0800033
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Industrial,الصناعي,N0400,Industrial,الصناعي,,,,,2016-09-05,,,SY0800036
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Al Lailia,الليلية,N0395,Al Lailia,الليلية,,,,,2016-09-05,,,SY0800052
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Al Msaken,المساكن,N0391,Al Msaken,المساكن,,,,,2016-09-05,,,SY0800051
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Al Khabour,الخابور,N0389,Al Khabour,الخابور,,,,,2016-09-05,,,SY0800054
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Al Rusafa,الرصافة,N0396,Al Rusafa,الرصافة,,,,,2016-09-05,,,SY0800055
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Al Villat,الفيلات,N0398,Al Villat,الفيلات,,,,,2016-09-05,,,SY0800053
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Abo Amsha,أبو عمشة,N0384,Abo Amsha,أبو عمشة,,,,,2016-09-05,,,SY0800026
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Abo Bakr,أبو بكر,N0393,Abo Bakr,أبو بكر,,,,,2016-09-05,,,new
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Al Zouhour,الزهور,N0399,Al Zouhour,الزهور - الحسكة,,,,,2016-09-05,,,SY0800035
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Salhiyeh,الصالحية,N0379,Salhiyeh,الصالحية - الحسكة,,,,,2016-09-05,,,SY0800021
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Al Mufti,المفتي,N0377,Al Mufti,المفتي,,,,,2016-09-05,,,SY0800022
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Maysalun,ميسلون,N0428,Maysalun,ميسلون - دير الزور,,,,,2016-09-05,,,SY0900042
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Hettin,حطين,N0426,Hettin - Deir-ez-Zor,حطين - دير الزور,,,,,2016-09-05,,,SY0900041
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Hameidiyyeh,الحميدية,N0425,Hameidiyyeh (Deir-ez-Zor),الحميدية - دير الزور,,,,,2016-09-05,,,SY0900033
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Shuhuda,الشهداء,N0424,Shuhuda,الشهداء - دير الزور,,,,,2016-09-05,,,SY0900014
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Ba'ajein,البعاجين,N0421,Baajein,البعاجين,,,,,2016-09-05,,,SY0900013
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Ali Bek wa Abd Al Aziz,علي بك وعبد العزيز,N0423,Ali Bek wa Abd Al Aziz,علي بك وعبد العزيز,,,,,2016-09-05,,,SY0900022
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Sheikh Yasin,الشيخ ياسين,N0420,Sheikh Yasin,الشيخ ياسين,,,,,2016-09-05,,,SY0900032
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Abu Abed,أبو عابد,N0422,Abu Abed,أبو عابد,,,,,2016-09-05,,,SY0900031
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Qosour,القصور,N0419,Qosour (Deir-ez-Zor),القصور - دير الزور,,,,,2016-09-05,,,SY0900011
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Rashdiyeh,الرشدية,N0418,Rashdiyeh,الرشدية,,,,,2016-09-05,,,SY0900012
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Al Thawra_ Al Jourah,الثورة_ الجورة,N0413,Al Thawra_ Al Jourah,الثورة_ الجورة,,,,,2016-09-05,,,SY0900015
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Othmaniyeh,العثمانية,N0415,Othmaniyeh,العثمانية,,,,,2016-09-05,,,SY0900023
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Al Muhajireen,المهاجرين,N0414,Al Muhajireen,المهاجرين,,,,,2016-09-05,,,new
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Al Bougailia,البغيلية,N0411,Al Bougailia,البغيلية,,,,,2016-09-05,,,new
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Al Jami' Al Kabeer wa Al Wasat,الجامع الكبير والوسط,N0416,Al Jami Al Kabeer wa Al Wasat,الجامع الكبير والوسط,,,,,2016-09-05,,,SY0900021
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Tashreen_ Harabesh,تشرين_ هرابش,N0427,Tashreen_ Harabesh,تشرين_ هرابش,,,,,2016-09-05,,,SY0900043
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Al Jafra,الجفرة,N0429,Al Jafra,الجفرة,,,,,2016-09-05,,,new
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Hatla,حطلة,N0417,Hatla,حطلة,,,,,2016-09-05,,,new
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Deir-ez-Zor,مركز دير الزور,SY090100,Deir-ez-Zor,دير الزور,C5086,,,,Al Husainia,الحسينية,N0412,Al Husainia,الحسينية,,,,,2016-09-05,,,new
Syrian Arab Republic,الجمهورية العربية السورية,SY,Damascus,دمشق,SY01,Damascus,دمشق,SY0100,Damascus,دمشق,SY010000,Damascus,دمشق,C1001,Midan,الميدان,A013,Tadamon,التضامن,N0092,Tadamon,التضامن,,,,,2016-09-05,,,SY0100097
Syrian Arab Republic,الجمهورية العربية السورية,SY,Damascus,دمشق,SY01,Damascus,دمشق,SY0100,Damascus,دمشق,SY010000,Damascus,دمشق,C1001,Qaboun,القابون,A004,Qaboun,القابون,N0007,Qaboun,القابون,,,,,2016-09-05,,,SY0100142
Syrian Arab Republic,الجمهورية العربية السورية,SY,Damascus,دمشق,SY01,Damascus,دمشق,SY0100,Damascus,دمشق,SY010000,Damascus,دمشق,C1001,Jowbar,جوبر,A008,Joubar Gharbi,جوبر الغربي,N0030,Joubar Gharbi,جوبر الغربي,,,,,2016-09-05,,,SY0100052
Syrian Arab Republic,الجمهورية العربية السورية,SY,Damascus,دمشق,SY01,Damascus,دمشق,SY0100,Damascus,دمشق,SY010000,Damascus,دمشق,C1001,Jowbar,جوبر,A008,Joubar Sharqi,جوبر الشرقي,N0025,Joubar Sharqi,جوبر الشرقي,,,,,2016-09-05,,,SY0100053
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Tas-heeh,التصحيح,N0474,Tas-heeh,التصحيح,,,,,2016-09-05,,,SY1100014
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Nahda,النهضة,N0468,Nahda (Ar-Raqqa),النهضة - الرقة,,,,,2016-09-05,,,SY1100011
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Amin,الأمين,N0472,Amin (Ar-Raqqa),الأمين - الرقة,,,,,2016-09-05,,,SY1100012
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Furat,الفرات,N0481,Furat,الفرات,,,,,2016-09-05,,,SY1100013
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Wihdeh,الوحدة,N0463,Wihdeh (Ar-Raqqa),الوحدة - الرقة,,,,,2016-09-05,,,SY1100022
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Hurriyeh,الحرية,N0462,Hurriyeh (Ar-Raqqa),الحرية - الرقة,,,,,2016-09-05,,,SY1100023
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Andalus,الأندلس,N0460,Andalus (Ar-Raqqa),الأندلس - الرقة,,,,,2016-09-05,,,SY1100021
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Tishrine,تشرين,N0464,Tishrine (Ar-Raqqa),تشرين - الرقة,,,,,2016-09-05,,,SY1100033
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Salhiyeh,الصالحية,N0467,Salhiyeh (Ar-Raqqa),الصالحية - الرقة,,,,,2016-09-05,,,SY1100031
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Baath,البعث,N0459,Baath (Ar-Raqqa),البعث - الرقة,,,,,2016-09-05,,,SY1100034
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Al- Thawrah,الثورة,N0461,Al- Thawrah (Ar-Raqqa),الثورة - الرقة,,,,,2016-09-05,,,SY1100032
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Ma'amoun,المأمون,N0478,Maamoun,المأمون,,,,,2016-09-05,,,SY1100043
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Batani,البتاني,N0471,Batani,البتاني,,,,,2016-09-05,,,SY1100045
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Ammar Ibn Yaser,عمار بن ياسر,N0477,Ammar Ibn Yaser,عمار بن ياسر,,,,,2016-09-05,,,SY1100044
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Mahdi,المهدي,N0470,Mahdi,المهدي,,,,,2016-09-05,,,SY1100042
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Hisham Ibn Abd Al Malek,هشام بن عبد الملك,N0479,Hisham Ibn Abd Al Malek,هشام بن عبد الملك,,,,,2016-09-05,,,SY1100053
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Rafqa,الرافقة,N0476,Rafqa,الرافقة,,,,,2016-09-05,,,SY1100051
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Mansour,المنصور,N0469,Mansour,المنصور,,,,,2016-09-05,,,SY1100041
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Rashidiyeh,الرشيد,N0475,Rashidiyeh,الرشيد,,,,,2016-09-05,,,SY1100052
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Hettin,حطين,N0466,Hettin (Ar-Raqqa),حطين - الرقة,,,,,2016-09-05,,,SY1100061
Syrian Arab Republic,الجمهورية العربية السورية,SY,Ar-Raqqa,الرقة,SY11,Ar-Raqqa,مركز الرقة,SY1101,Ar-Raqqa,مركز الرقة,SY110100,Ar-Raqqa,الرقة,C5710,<Null>,<Null>,<Null>,Qadessiyeh,القادسية,N0473,Qadessiyeh (Ar-Raqqa),القادسية - الرقة,,,,,2016-09-05,,,SY1100062
