admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Saguday,PH025705000,,,,Quirino,PH025700000,Region II ,PH020000000,Philippines (the),PH,2016-06-15,2018-01-30,
Nagtipunan,PH025706000,,,,Quirino,PH025700000,Region II ,PH020000000,Philippines (the),PH,2016-06-15,2018-01-30,
Abucay,PH030801000,,,,Bataan,PH030800000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bagac,PH030802000,,,,Bataan,PH030800000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Balanga,PH030803000,,Capital,,Bataan,PH030800000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dinalupihan,PH030804000,,,,Bataan,PH030800000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Hermosa,PH030805000,,,,Bataan,PH030800000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Limay,PH030806000,,,,Bataan,PH030800000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mariveles,PH030807000,,,,Bataan,PH030800000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Morong,PH030808000,,,,Bataan,PH030800000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Orani,PH030809000,,,,Bataan,PH030800000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Orion,PH030810000,,,,Bataan,PH030800000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pilar,PH030811000,,,,Bataan,PH030800000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Samal,PH030812000,,,,Bataan,PH030800000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Angat,PH031401000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Balagtas,PH031402000,,Bigaa,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Baliuag,PH031403000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bocaue,PH031404000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bulacan,PH031405000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bustos,PH031406000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Calumpit,PH031407000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Guiguinto,PH031408000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Hagonoy,PH031409000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Malolos,PH031410000,,Capital,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Marilao,PH031411000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Meycauayan,PH031412000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Norzagaray,PH031413000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Obando,PH031414000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pandi,PH031415000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Paombong,PH031416000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Plaridel,PH031417000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pulilan,PH031418000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Ildefonso,PH031419000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of San Jose del Monte,PH031420000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Miguel,PH031421000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Rafael,PH031422000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Maria,PH031423000,,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Doña Remedios Trinidad,PH031424000,Dona Remedios Trinidad,,,Bulacan,PH031400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Aliaga,PH034901000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bongabon,PH034902000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cabanatuan City,PH034903000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cabiao,PH034904000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Carranglan,PH034905000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cuyapo,PH034906000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Gabaldon,PH034907000,,Bitulok & Sabani,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Gapan,PH034908000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
General Mamerto Natividad,PH034909000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
General Tinio,PH034910000,,Papaya,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Guimba,PH034911000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Jaen,PH034912000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Laur,PH034913000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Licab,PH034914000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Llanera,PH034915000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lupao,PH034916000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Science City of Muñoz,PH034917000,Science City of Munoz,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Nampicuan,PH034918000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Palayan City,PH034919000,,Capital,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pantabangan,PH034920000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Peñaranda,PH034921000,Penaranda,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Quezon,PH034922000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Rizal,PH034923000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Antonio,PH034924000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Isidro,PH034925000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Jose City,PH034926000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Leonardo,PH034927000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Rosa,PH034928000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santo Domingo,PH034929000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Talavera,PH034930000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Talugtug,PH034931000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Zaragoza,PH034932000,,,,Nueva Ecija,PH034900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Angeles City,PH035401000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Apalit,PH035402000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Arayat,PH035403000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bacolor,PH035404000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Candaba,PH035405000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Floridablanca,PH035406000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Guagua,PH035407000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lubao,PH035408000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mabalacat City,PH035409000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Macabebe,PH035410000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Magalang,PH035411000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Masantol,PH035412000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mexico,PH035413000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Minalin,PH035414000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Porac,PH035415000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of San Fernando,PH035416000,,Capital,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Luis,PH035417000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Simon,PH035418000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Ana,PH035419000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Rita,PH035420000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santo Tomas,PH035421000,,,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sasmuan,PH035422000,,Sexmoan,,Pampanga,PH035400000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Anao,PH036901000,,,,Tarlac,PH036900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bamban,PH036902000,,,,Tarlac,PH036900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Camiling,PH036903000,,,,Tarlac,PH036900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Capas,PH036904000,,,,Tarlac,PH036900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Concepcion,PH036905000,,,,Tarlac,PH036900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Gerona,PH036906000,,,,Tarlac,PH036900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
La Paz,PH036907000,,,,Tarlac,PH036900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mayantoc,PH036908000,,,,Tarlac,PH036900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Moncada,PH036909000,,,,Tarlac,PH036900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Paniqui,PH036910000,,,,Tarlac,PH036900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pura,PH036911000,,,,Tarlac,PH036900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Ramos,PH036912000,,,,Tarlac,PH036900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Clemente,PH036913000,,,,Tarlac,PH036900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Manuel,PH036914000,,,,Tarlac,PH036900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Ignacia,PH036915000,,,,Tarlac,PH036900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Tarlac,PH036916000,,Capital,,Tarlac,PH036900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Victoria,PH036917000,,,,Tarlac,PH036900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Jose,PH036918000,,,,Tarlac,PH036900000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Botolan,PH037101000,,,,Zambales,PH037100000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cabangan,PH037102000,,,,Zambales,PH037100000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Candelaria,PH037103000,,,,Zambales,PH037100000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Castillejos,PH037104000,,,,Zambales,PH037100000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Iba,PH037105000,,Capital,,Zambales,PH037100000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Masinloc,PH037106000,,,,Zambales,PH037100000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Olongapo City,PH037107000,,,,Zambales,PH037100000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Palauig,PH037108000,,,,Zambales,PH037100000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Antonio,PH037109000,,,,Zambales,PH037100000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Felipe,PH037110000,,,,Zambales,PH037100000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Marcelino,PH037111000,,,,Zambales,PH037100000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Narciso,PH037112000,,,,Zambales,PH037100000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Cruz,PH037113000,,,,Zambales,PH037100000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Subic,PH037114000,,,,Zambales,PH037100000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Baler,PH037701000,,Capital,,Aurora,PH037700000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Casiguran,PH037702000,,,,Aurora,PH037700000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dilasag,PH037703000,,,,Aurora,PH037700000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dinalungan,PH037704000,,,,Aurora,PH037700000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dingalan,PH037705000,,,,Aurora,PH037700000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dipaculao,PH037706000,,,,Aurora,PH037700000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Maria Aurora,PH037707000,,,,Aurora,PH037700000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Luis,PH037708000,,,,Aurora,PH037700000,Region III ,PH030000000,Philippines (the),PH,2016-06-15,2018-01-30,
Agoncillo,PH041001000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Alitagtag,PH041002000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Balayan,PH041003000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Balete,PH041004000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Batangas City,PH041005000,,Capital,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bauan,PH041006000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Calaca,PH041007000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Calatagan,PH041008000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cuenca,PH041009000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Ibaan,PH041010000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Laurel,PH041011000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lemery,PH041012000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lian,PH041013000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lipa City,PH041014000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lobo,PH041015000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mabini,PH041016000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Malvar,PH041017000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mataasnakahoy,PH041018000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Nasugbu,PH041019000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Padre Garcia,PH041020000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Rosario,PH041021000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Jose,PH041022000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Juan,PH041023000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Luis,PH041024000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Nicolas,PH041025000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Pascual,PH041026000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Teresita,PH041027000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santo Tomas,PH041028000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Taal,PH041029000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Talisay,PH041030000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Tanauan,PH041031000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Taysan,PH041032000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tingloy,PH041033000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tuy,PH041034000,,,,Batangas,PH041000000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Alfonso,PH042101000,,,,Cavite,PH042100000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Amadeo,PH042102000,,,,Cavite,PH042100000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bacoor City,PH042103000,,,,Cavite,PH042100000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Carmona,PH042104000,,,,Cavite,PH042100000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cavite City,PH042105000,,,,Cavite,PH042100000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Dasmariñas,PH042106000,City of Dasmarinas,,,Cavite,PH042100000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
General Emilio Aguinaldo,PH042107000,,,,Cavite,PH042100000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of General Trias,PH042108000,,,,Cavite,PH042100000,Region IV-A ,PH040000000,Philippines (the),PH,2016-06-15,2018-01-30,
